Lat,Lng,Year,Month,Severity
-21.50,149.91,1998,4,3
-20.08,148.49,1998,4,3
-20.08,148.49,1998,4,3
-20.08,148.49,1998,4,3
-20.08,148.49,1998,4,3
-20.08,148.49,1998,4,2
-20.08,148.49,1998,4,2
-19.18,148.38,2002,3,2
-19.14,148.31,2002,3,3
-19.13,148.47,1998,4,0
-19.13,148.47,1998,4,0
-19.18,148.38,1998,4,1
-19.18,148.38,1998,4,1
-18.41,147.45,1982,,-1
-18.41,147.45,1998,4,0
-18.41,147.45,1998,4,0
-21.10,152.49,1998,4,0
-21.10,152.49,1998,4,0
-23.30,150.92,2002,3,3
-12.56,143.53,2002,3,0
-20.11,148.71,2002,3,3
-21.37,149.83,1998,4,3
-16.73,145.68,1998,4,3
-16.73,145.68,1998,4,3
-21.37,149.83,1998,4,3
-11.24,143.00,1998,4,1
-11.24,143.00,2002,3,0
-20.37,148.97,1998,4,1
-20.17,149.01,1998,4,1
-20.17,149.01,1998,4,1
-20.17,149.01,2002,3,2
-18.08,146.80,1998,4,2
-18.10,146.80,1998,4,3
-18.10,146.80,1998,4,3
-17.96,146.15,1998,4,3
-17.96,146.15,1998,4,3
-17.96,146.15,1998,4,3
-17.96,146.15,1998,4,3
-17.96,146.15,1998,4,3
-17.96,146.15,1998,4,3
-21.99,150.17,1998,4,3
-21.49,152.56,1998,4,0
-21.49,152.56,1998,4,0
-21.49,152.56,2002,3,0
-15.74,145.46,1998,4,3
-15.74,145.46,1998,4,3
-19.60,149.77,2002,3,0
-18.77,146.55,2002,3,0
-18.77,146.55,1998,4,3
-18.77,146.55,1998,4,3
-18.77,146.55,1982,,-1
-17.77,146.44,2002,3,1
-17.77,146.44,1998,4,2
-17.77,146.44,1998,4,2
-14.08,143.91,2002,3,3
-20.13,149.94,1994,,0
-20.13,149.94,2002,3,1
-20.13,149.94,1998,4,0
-20.13,149.94,1998,4,0
-20.25,149.18,1998,4,0
-20.25,149.18,1998,4,0
-12.53,143.53,1998,4,1
-12.48,143.43,1998,4,1
-23.20,151.10,2002,3,3
-23.20,151.10,1998,4,3
-23.20,151.10,1992,,-1
-23.20,151.10,1992,,-1
-16.53,145.54,1998,4,3
-16.53,145.54,1998,4,3
-15.47,145.42,1992,,0
-15.47,145.42,1998,4,2
-15.47,145.42,1998,4,2
-16.76,147.73,1998,2,3
-16.92,146.25,1994,,0
-16.92,146.25,2002,3,2
-16.92,146.25,1998,4,0
-16.92,146.25,1998,4,0
-19.33,149.05,2002,3,2
-17.72,146.40,2002,3,1
-17.72,146.39,1994,,0
-17.72,146.39,1998,4,3
-17.72,146.39,1998,4,3
-17.72,146.39,1998,4,2
-17.72,146.39,1998,4,2
-15.61,145.63,2002,3,3
-15.61,145.63,1998,4,0
-15.61,145.63,1998,4,0
-21.88,152.45,2002,3,0
-15.78,145.58,2002,3,3
-15.78,145.58,1992,,0
-15.78,145.58,1998,4,2
-15.78,145.58,1998,4,2
-23.50,151.77,1998,4,3
-23.50,151.77,1998,4,3
-23.50,151.77,1987,,-1
-15.88,145.79,1994,,0
-15.88,145.79,2002,3,1
-20.02,148.62,1998,4,3
-20.02,148.62,1998,4,3
-20.02,148.62,2002,3,3
-18.77,146.52,2002,3,0
-18.78,146.52,1998,4,3
-18.78,146.52,1998,4,3
-23.97,151.63,1998,4,3
-16.69,146.25,1998,4,2
-16.69,146.25,1998,4,2
-18.24,146.32,1998,4,2
-18.24,146.32,1998,4,2
-15.91,145.66,2002,3,3
-15.91,145.66,1998,4,0
-15.91,145.66,1998,4,0
-12.78,143.49,2002,3,1
-14.90,145.48,2002,3,1
-14.71,145.38,2002,3,1
-14.71,145.38,1998,4,0
-14.71,145.38,1998,4,0
-14.06,143.86,2002,3,3
-19.54,148.94,2002,3,0
-19.54,148.94,1998,4,0
-19.56,148.93,1998,4,0
-19.54,148.94,1998,4,0
-19.56,148.93,1998,4,0
-23.86,152.37,1998,4,0
-23.86,152.37,1998,4,0
-23.86,152.37,2002,3,0
-23.42,151.17,1998,4,3
-23.42,151.17,2002,3,3
-19.28,148.35,2002,3,3
-19.28,148.35,1998,4,1
-19.28,148.35,1998,4,1
-18.78,146.53,1998,4,3
-18.78,146.53,1998,4,3
-18.77,146.53,1998,4,3
-18.68,146.51,2002,3,0
-18.68,146.51,1994,,-1
-18.42,147.35,2002,3,1
-18.42,147.35,1998,4,0
-18.42,147.35,1998,4,0
-17.79,146.52,2002,3,1
-17.79,146.52,1998,4,0
-17.79,146.52,1998,4,0
-17.79,146.52,1998,4,1
-17.79,146.52,1998,4,1
-20.67,149.14,2002,3,3
-17.53,146.38,2002,3,2
-17.53,146.38,1994,,0
-17.53,146.38,1998,4,3
-17.53,146.38,1998,4,3
-13.65,143.73,2002,3,0
-12.38,143.54,2002,3,0
-16.92,146.00,1998,4,3
-16.92,146.00,1998,4,3
-16.93,145.98,1992,,0
-16.93,145.98,1994,,0
-16.93,145.99,2002,3,3
-23.63,152.15,2002,3,0
-23.70,152.18,1998,4,3
-23.70,152.18,1998,4,3
-23.70,152.18,1998,4,1
-23.70,152.18,1998,4,1
-14.17,144.28,2002,3,3
-14.19,144.26,2002,3,3
-14.17,144.24,2002,3,2
-24.00,151.60,2002,3,3
-17.18,146.29,2002,3,2
-17.19,146.29,1998,4,2
-17.19,146.29,1998,4,2
-18.83,146.52,1998,4,3
-18.83,146.52,1998,4,3
-18.83,146.53,2002,3,0
-14.51,145.16,2002,3,0
-16.74,146.27,1994,,0
-21.97,152.70,1998,4,0
-21.97,152.70,1998,4,0
-21.97,152.70,2002,3,0
-12.30,143.42,1998,4,1
-15.17,145.50,2002,3,1
-17.22,146.08,1998,4,3
-17.22,146.08,1998,4,3
-17.21,146.08,1998,4,3
-17.21,146.08,1998,4,3
-17.21,146.08,1998,4,3
-17.21,146.08,1998,4,3
-17.23,146.09,1998,4,3
-17.23,146.09,1998,4,3
-17.23,146.09,1998,4,3
-17.23,146.09,1998,4,3
-17.23,146.09,1998,4,3
-17.23,146.09,1998,4,3
-21.74,152.43,2002,3,0
-12.31,143.43,2002,3,0
-12.32,143.33,1998,4,1
-21.98,152.48,2002,3,0
-18.53,147.14,1998,2,2
-19.42,148.85,1998,4,2
-18.00,146.17,1985,,-1
-19.16,146.87,1998,4,3
-19.15,146.85,1998,4,3
-19.16,146.87,1998,4,3
-19.15,146.85,1998,3,3
-13.17,143.66,2002,3,0
-17.29,146.37,2002,3,2
-17.30,146.36,1998,4,3
-17.30,146.36,1998,4,3
-17.30,146.36,1998,4,2
-17.30,146.36,1998,4,2
-20.05,148.47,2002,3,3
-20.78,150.48,2002,3,1
-20.80,150.45,2002,3,2
-20.67,149.16,1998,4,0
-20.69,149.14,1998,4,0
-20.68,149.15,2002,3,2
-18.17,146.15,1998,4,1
-18.17,146.15,1998,4,1
-18.17,146.15,1998,4,1
-18.17,146.15,1998,4,1
-18.17,146.15,1998,4,1
-18.17,146.15,1998,4,1
-19.50,148.74,2002,3,2
-19.40,148.78,1998,4,0
-19.50,148.78,1998,4,1
-19.50,148.74,1998,4,1
-19.40,148.78,1998,4,0
-19.50,148.78,1998,4,1
-19.50,148.74,1998,4,1
-20.13,148.61,1998,4,3
-20.13,148.61,1998,4,3
-20.15,148.61,1998,4,3
-20.15,148.61,1998,4,3
-20.15,148.61,2002,3,3
-17.50,147.00,1987,,-1
-17.50,147.00,1998,,3
-17.50,147.00,1998,2,3
-17.88,146.59,1998,2,3
-20.77,151.04,1998,2,2
-23.16,150.96,1987,,-1
-23.16,150.96,2002,3,3
-23.15,150.98,2002,3,3
-23.17,150.99,2002,3,3
-23.19,150.97,2002,3,3
-23.19,150.93,2002,3,3
-23.15,150.97,1998,4,3
-23.19,150.96,1998,4,3
-18.72,146.58,2002,3,0
-18.72,146.58,1998,4,2
-18.72,146.58,1998,4,2
-18.74,146.69,1998,4,3
-18.74,146.69,1998,4,3
-18.74,146.64,1998,4,3
-18.74,146.64,1998,4,3
-18.68,146.58,1998,4,3
-18.68,146.58,1998,4,3
-18.70,146.60,1998,4,3
-18.70,146.60,1998,4,3
-16.77,145.99,1998,4,3
-16.77,145.99,1998,4,3
-16.77,145.99,1998,4,2
-16.77,145.99,1998,4,2
-16.77,145.99,1980,,-1
-16.77,145.99,1992,,0
-16.77,145.99,1994,,0
-16.77,145.99,2002,3,3
-14.01,143.98,1998,4,0
-15.71,145.39,1998,4,3
-15.71,145.39,1998,4,3
-15.01,145.57,2002,3,1
-20.10,148.61,1998,4,3
-20.10,148.61,1998,4,3
-20.10,148.61,2002,3,3
-22.26,152.40,2002,3,0
-12.03,143.30,2002,3,0
-12.03,143.30,1998,4,1
-22.01,152.73,2002,3,0
-22.01,152.73,1998,4,0
-22.01,152.73,1998,4,0
-23.16,150.96,1998,4,3
-23.20,150.97,1998,4,3
-11.39,142.97,1998,4,2
-23.20,150.97,1987,,-1
-23.20,150.97,1992,,-1
-23.20,150.97,2002,3,3
-11.38,142.97,2002,3,0
-17.61,146.45,2002,3,3
-17.61,146.45,1998,4,1
-17.61,146.45,1998,4,1
-13.04,143.87,2002,3,0
-13.04,143.87,1998,4,0
-20.37,148.96,1998,4,0
-20.37,148.96,1998,4,0
-20.34,148.97,1998,4,0
-20.34,148.97,1998,4,0
-20.36,148.96,1998,4,0
-20.36,148.96,1998,4,0
-20.34,148.96,2002,3,3
-20.64,149.05,1998,4,2
-13.87,143.71,2002,3,2
-11.60,142.94,1998,4,1
-19.76,149.23,1987,,-1
-19.76,149.23,1994,,0
-19.76,149.23,2002,3,2
-19.73,149.17,1998,3,2
-19.76,149.23,1998,4,0
-19.76,149.23,1998,4,0
-20.24,149.15,1998,4,0
-20.24,149.15,1998,4,0
-15.14,145.70,1992,,0
-20.27,149.08,2002,3,1
-16.52,146.01,1980,,-1
-16.52,146.01,1992,,0
-16.52,146.01,1994,,0
-18.84,146.54,1998,4,3
-18.84,146.54,1998,4,3
-18.84,146.54,2002,3,0
-13.67,143.69,2002,3,3
-20.07,148.89,1998,4,3
-20.07,148.89,1998,4,3
-20.07,148.89,1998,4,3
-20.07,148.89,1998,4,3
-20.07,148.89,1998,4,3
-20.07,148.89,1998,4,3
-20.07,148.89,1994,,0
-20.06,148.89,2002,3,3
-12.27,143.30,2002,3,0
-20.26,149.11,1998,4,0
-20.28,149.10,1998,4,0
-20.28,149.10,1998,4,0
-20.26,149.11,1998,4,0
-21.90,152.66,2002,3,0
-21.90,152.66,1998,4,0
-21.90,152.66,1998,4,0
-13.91,143.95,1998,4,0
-17.23,146.48,1994,,0
-18.63,147.29,1992,,0
-14.94,145.49,2002,3,2
-14.94,145.48,1998,4,0
-14.94,145.48,1998,4,0
-21.48,149.91,1998,4,3
-21.48,149.91,1998,4,3
-20.19,150.08,2002,3,3
-20.32,148.93,1998,4,0
-20.32,148.93,1998,4,0
-19.03,146.63,1998,4,3
-19.03,146.63,1998,4,3
-23.45,151.96,1998,4,1
-23.45,151.96,1998,4,1
-23.44,151.93,2002,1,3
-23.45,151.96,1987,,-1
-23.44,151.93,1998,2,3
-23.45,151.97,2002,3,1
-22.02,150.37,1998,4,3
-11.99,143.26,1998,4,1
-14.45,145.48,2002,3,1
-11.99,143.26,2002,3,0
-14.45,145.48,1998,4,0
-17.15,146.01,1998,4,3
-17.15,146.01,1998,4,3
-17.15,146.01,1998,4,3
-17.15,146.01,1998,4,3
-21.96,150.68,1998,4,2
-14.44,145.41,2002,3,1
-14.45,145.41,1998,4,0
-21.91,152.67,2002,3,0
-21.91,152.67,1998,4,0
-21.91,152.67,1998,4,0
-22.35,152.73,1998,4,0
-22.35,152.73,1998,4,0
-22.35,152.73,2002,3,0
-19.73,148.36,1998,4,0
-19.73,148.36,1998,4,0
-19.72,148.36,1987,,-1
-19.73,148.36,1987,,-1
-19.73,148.36,2002,3,2
-20.07,148.93,1998,4,3
-20.07,148.95,1998,4,3
-20.07,148.93,1998,4,3
-20.07,148.95,1998,4,3
-20.08,148.96,1998,4,1
-20.08,148.96,1998,4,1
-20.07,148.96,1998,4,2
-20.07,148.96,1998,4,2
-20.16,148.93,2002,3,3
-20.07,148.90,2002,3,2
-20.07,148.93,2002,3,3
-20.06,148.95,2002,3,3
-20.11,148.94,1987,,-1
-19.80,149.20,2002,3,1
-22.10,152.74,2002,3,0
-19.80,149.20,1998,4,1
-19.82,149.12,1998,4,1
-19.80,149.20,1998,4,1
-19.82,149.12,1998,4,1
-22.10,152.74,1998,4,0
-22.10,152.74,1998,4,0
-19.32,148.43,2002,3,3
-19.32,148.43,1998,4,1
-19.32,148.43,1998,4,1
-23.81,152.29,1998,4,0
-23.81,152.29,1998,4,0
-23.81,152.29,2002,3,0
-21.48,149.26,1998,4,3
-21.48,149.26,1998,4,3
-14.52,144.97,2002,3,2
-21.73,150.32,1998,4,3
-21.73,150.32,1998,4,3
-22.39,152.63,2002,3,0
-14.50,144.97,2002,3,1
-17.40,146.40,1998,4,3
-17.40,146.40,1998,4,3
-17.38,146.42,1998,4,1
-17.38,146.42,1998,4,1
-18.05,146.20,1998,4,2
-18.05,146.20,1998,4,2
-21.47,149.88,1998,4,3
-21.47,149.88,1998,4,3
-23.40,151.15,1998,4,3
-23.40,151.15,2002,3,3
-23.21,150.97,1998,4,3
-23.21,150.97,1992,,-1
-23.21,150.97,2002,3,3
-20.30,150.10,2002,3,2
-20.30,150.10,1998,4,0
-20.30,150.10,1998,4,0
-11.51,142.87,1998,4,2
-19.75,150.08,1994,,0
-21.95,152.43,1998,3,0
-20.71,149.14,2002,3,2
-14.43,144.89,2002,3,1
-12.25,143.28,2002,3,0
-17.27,146.36,1998,2,3
-18.75,147.27,1998,2,3
-20.23,149.15,1998,4,2
-20.23,149.15,1998,4,2
-15.65,145.72,2002,3,2
-13.96,143.84,2002,3,1
-19.22,148.90,2002,3,3
-24.01,151.72,1998,4,3
-11.38,143.04,2002,3,0
-21.92,150.23,1998,4,3
-21.92,150.23,1998,4,3
-18.63,147.05,1987,,0
-18.63,147.05,1992,,0
-18.63,147.05,2002,3,2
-18.63,147.05,1998,4,0
-18.63,147.05,1998,4,0
-18.62,147.05,1999,3,1
-13.17,143.76,2002,3,0
-18.90,147.96,2002,3,3
-22.15,152.53,2002,3,0
-19.26,148.63,2002,3,2
-19.26,148.63,1998,4,1
-19.26,148.55,1998,4,0
-19.26,148.63,1998,4,1
-19.26,148.55,1998,4,0
-12.22,143.28,1998,4,2
-12.23,143.29,2002,3,0
-12.23,143.28,1998,4,1
-18.73,147.27,1998,4,2
-18.75,147.27,1998,4,1
-18.75,147.27,1998,4,1
-18.43,146.99,1994,,0
-18.43,146.99,2002,3,0
-19.39,146.72,1999,3,1
-18.43,146.99,1998,4,1
-18.43,146.99,1998,4,1
-19.47,149.17,2002,3,1
-18.08,146.45,1998,4,3
-18.08,146.45,1998,4,3
-23.17,150.98,1991,,2
-20.91,149.39,1998,4,1
-20.91,149.39,1998,4,1
-20.92,149.41,2002,3,3
-14.10,144.32,1998,4,1
-17.77,146.12,1998,4,3
-17.77,146.12,1998,4,3
-20.00,148.28,2002,3,3
-21.45,149.71,1998,4,3
-21.45,149.71,1998,4,3
-19.55,149.28,2002,3,1
-16.56,145.55,1998,4,3
-16.56,145.55,1998,4,3
-18.69,146.33,1987,,-1
-24.11,152.72,1998,4,2
-24.11,152.72,1998,4,2
-23.91,152.41,1998,4,2
-23.91,152.41,1998,4,2
-23.91,152.41,1998,4,0
-23.91,152.41,1998,4,0
-23.91,152.41,1987,,-1
-23.90,152.41,2002,3,0
-20.65,149.08,1998,4,1
-23.60,152.05,2002,3,0
-23.60,152.04,1998,4,2
-23.60,152.04,1998,4,2
-20.09,148.88,2002,3,3
-15.29,145.58,2002,3,2
-12.14,143.28,2002,3,0
-12.14,143.27,1998,4,0
-21.22,152.01,1998,4,0
-21.22,152.01,1998,4,0
-21.22,152.01,2002,3,0
-15.65,145.81,2002,3,0
-20.52,150.24,1998,4,0
-20.52,150.24,1998,4,0
-20.48,149.05,1998,4,0
-20.48,149.05,1998,4,0
-20.44,149.03,1998,4,0
-20.44,149.03,1998,4,0
-20.46,149.05,2002,3,2
-19.69,149.19,2002,3,2
-19.69,149.19,1998,4,0
-19.69,149.19,1998,4,0
-11.49,143.04,1998,4,1
-11.49,143.04,2002,3,0
-18.97,147.70,1998,4,0
-18.97,147.70,1998,4,0
-16.92,146.00,2002,3,3
-18.47,146.99,1998,4,0
-18.47,146.99,1998,4,0
-18.47,146.98,1998,4,1
-18.47,146.99,2002,3,0
-20.42,149.03,1998,4,0
-20.42,149.03,1998,4,0
-18.77,146.25,1998,,3
-18.75,146.25,1998,3,3
-20.57,150.05,1998,4,0
-20.57,150.05,1998,4,0
-14.66,145.45,1998,4,0
-14.66,145.45,1998,4,0
-14.66,145.47,1998,4,0
-14.66,145.47,1998,4,0
-14.68,145.47,1998,4,0
-14.68,145.47,1998,4,0
-14.65,145.45,1982,,-1
-14.65,145.45,1987,,-1
-14.65,145.45,1992,,0
-14.69,145.45,2002,3,1
-12.75,143.40,1998,4,1
-12.75,143.40,2002,3,1
-23.70,152.18,2002,3,0
-20.66,149.15,1998,4,1
-20.66,149.15,2002,3,3
-18.70,147.10,2002,3,1
-18.70,147.10,1987,,0
-18.70,147.10,1998,4,1
-18.70,147.10,1998,4,1
-15.05,145.57,2002,3,1
-15.05,145.57,1998,4,0
-15.05,145.57,1998,4,0
-20.53,149.09,2002,3,3
-19.03,146.59,2002,3,1
-19.03,146.57,1998,4,3
-19.03,146.57,1998,4,3
-16.39,145.56,1998,4,3
-16.39,145.56,1998,4,3
-16.39,145.56,1992,,-1
-15.10,145.38,1998,4,3
-15.10,145.38,1998,4,3
-13.28,143.60,2002,3,0
-20.28,149.11,1998,4,0
-20.28,149.11,1998,4,0
-18.77,147.71,1998,4,1
-18.77,147.71,1998,4,1
-13.74,143.91,1998,4,0
-11.73,142.99,1998,4,1
-14.65,145.49,1998,4,0
-14.65,145.49,1998,4,0
-16.05,145.65,2002,3,2
-15.14,145.58,2002,3,2
-19.16,146.85,2002,3,1
-19.15,146.87,2002,3,2
-19.12,146.88,2002,3,1
-19.12,146.88,2002,3,1
-19.11,146.83,2002,3,2
-19.11,146.86,1994,,-1
-19.11,146.86,1980,,-1
-19.11,146.86,1992,,-1
-19.11,146.86,1982,,-1
-11.87,143.29,2002,3,0
-15.14,145.58,1998,4,0
-15.14,145.58,1998,4,0
-23.12,150.99,2002,3,3
-20.47,149.13,1998,4,0
-20.47,149.13,1998,4,0
-12.27,143.92,1998,4,0
-17.10,146.34,2002,3,2
-21.98,150.19,1998,4,3
-21.98,150.19,1998,4,3
-19.48,148.82,1998,4,0
-19.48,148.82,1998,4,0
-15.20,145.62,1998,4,0
-15.20,145.62,1998,4,0
-20.76,149.28,1998,4,3
-12.10,143.48,2002,3,0
-23.54,151.74,1998,4,3
-23.54,151.74,1998,4,3
-23.54,151.74,1987,,-1
-12.78,143.47,2002,3,0
-17.27,146.47,2002,3,2
-11.45,143.76,1992,,0
-20.72,150.47,1998,4,0
-20.72,150.47,1998,4,0
-20.72,150.47,1994,,0
-20.72,150.47,2002,3,1
-14.48,144.96,2002,3,0
-23.15,150.90,1998,4,3
-23.15,150.90,1992,,-1
-23.15,150.91,2002,3,3
-16.58,146.02,1980,,-1
-16.58,146.02,1994,,0
-20.25,148.83,1998,4,0
-20.25,148.83,1998,4,0
-20.25,148.83,2002,3,3
-19.07,148.08,1998,4,0
-19.07,148.08,1998,4,0
-16.65,145.98,1994,,0
-16.65,145.99,1994,,0
-19.98,148.36,1998,4,3
-21.69,150.29,1998,4,2
-23.17,150.91,1998,4,3
-21.69,150.29,1998,4,2
-19.98,148.36,1998,4,3
-23.17,150.91,1987,,-1
-23.17,150.91,1992,,-1
-23.17,150.92,2002,3,3
-19.98,148.36,2002,3,3
-19.20,146.82,2002,3,2
-12.52,143.39,2002,3,0
-19.20,146.81,1994,,-1
-19.20,146.81,1998,4,3
-19.20,146.81,1998,4,3
-19.20,148.82,1998,4,3
-24.00,151.78,1998,4,3
-16.79,146.27,1994,,0
-16.79,146.27,2002,3,1
-11.18,143.03,2002,3,1
-21.44,149.83,1998,4,3
-21.44,149.83,1998,4,3
-20.63,150.80,2002,3,1
-11.47,143.16,2002,3,0
-12.10,143.26,1998,4,1
-12.10,143.27,2002,3,0
-16.87,146.22,2002,3,2
-16.87,146.21,1994,,0
-16.87,146.21,1998,4,0
-16.87,146.21,1998,4,0
-15.97,145.67,2002,3,2
-17.95,146.80,1998,4,2
-17.95,146.80,1998,4,2
-20.38,150.76,2002,3,0
-14.32,144.74,2002,3,0
-14.61,144.94,2002,3,1
-18.27,147.39,1982,,-1
-18.27,147.39,1987,,0
-18.27,147.39,1998,4,1
-18.27,147.39,1998,4,1
-19.85,149.90,2002,3,1
-17.52,146.53,2002,3,2
-17.53,146.52,1998,4,1
-17.53,146.52,1998,4,1
-17.53,146.52,1998,4,2
-17.53,146.52,1998,4,2
-18.36,147.20,2002,3,2
-20.08,148.53,2002,3,3
-19.17,146.85,1998,4,2
-19.17,146.85,1998,4,3
-19.17,146.85,1998,4,2
-19.15,146.85,1998,3,1
-19.49,149.05,2002,3,1
-20.31,149.10,1998,4,0
-20.31,149.10,1998,4,0
-11.80,142.94,1998,4,1
-13.18,143.57,2002,3,0
-20.70,150.18,1998,4,0
-20.81,151.09,1998,4,0
-20.80,151.16,1998,4,0
-20.87,151.25,1998,4,0
-20.93,151.24,1998,4,0
-20.86,151.30,1998,4,0
-20.94,151.32,1998,4,0
-20.97,151.25,1998,4,0
-20.96,151.36,1998,4,0
-20.97,151.40,1998,4,0
-20.34,150.13,1998,4,0
-20.35,150.07,1998,4,0
-20.12,150.01,1998,4,0
-20.19,150.08,1998,4,0
-20.56,149.93,1998,4,0
-20.40,150.24,1998,4,0
-20.45,150.24,1998,4,0
-19.75,149.31,1998,4,0
-19.76,149.37,1998,4,0
-19.53,148.88,1998,4,0
-19.34,148.63,1998,4,2
-19.36,148.64,1998,4,2
-18.86,147.89,1998,4,1
-18.00,146.77,1998,4,1
-18.04,146.79,1998,4,2
-17.74,146.50,1998,4,0
-18.78,147.87,1998,4,1
-18.73,147.84,1998,4,1
-18.12,146.76,1998,4,2
-18.14,146.97,1998,4,1
-18.32,146.74,1998,4,0
-17.89,146.59,1998,4,3
-14.88,145.56,1998,4,0
-14.92,145.51,1998,4,0
-15.94,145.40,1998,4,2
-16.00,145.44,1998,4,2
-15.50,145.62,1998,4,0
-15.56,145.65,1998,4,0
-15.32,145.64,1998,4,0
-15.33,145.65,1998,4,0
-15.43,145.61,1998,4,0
-15.46,145.68,1998,4,0
-15.49,145.65,1998,4,0
-16.06,145.47,1998,4,3
-20.94,150.54,1998,4,0
-20.98,150.53,1998,4,0
-21.05,150.51,1998,4,0
-21.08,150.45,1998,4,0
-21.13,150.48,1998,4,0
-21.03,150.92,1998,4,0
-21.04,151.56,1998,4,0
-21.13,151.08,1998,4,0
-21.17,151.04,1998,4,0
-21.21,151.01,1998,4,0
-21.26,151.13,1998,4,0
-21.34,151.28,1998,4,0
-21.37,151.37,1998,4,0
-21.40,151.33,1998,4,0
-21.38,151.25,1998,4,0
-21.39,151.28,1998,4,0
-21.39,151.42,1998,4,0
-21.40,151.42,1998,4,0
-21.43,151.42,1998,4,0
-20.12,150.01,1998,4,0
-20.19,150.08,1998,4,0
-20.34,150.13,1998,4,0
-20.35,150.07,1998,4,0
-18.73,147.84,1998,4,1
-18.78,147.87,1998,4,1
-18.86,147.89,1998,4,1
-19.75,149.31,1998,4,0
-19.76,149.37,1998,4,0
-19.53,148.88,1998,4,0
-19.34,148.63,1998,4,2
-19.36,148.64,1998,4,2
-15.32,145.64,1998,4,0
-15.33,145.65,1998,4,0
-15.43,145.61,1998,4,0
-15.46,145.68,1998,4,0
-15.49,145.65,1998,4,0
-14.92,145.51,1998,4,0
-14.88,145.56,1998,4,0
-18.00,146.77,1998,4,1
-18.04,146.79,1998,4,2
-17.74,146.50,1998,4,0
-17.89,146.59,1998,4,3
-18.12,146.76,1998,4,2
-18.14,146.97,1998,4,1
-18.32,146.74,1998,4,0
-15.94,145.40,1998,4,2
-16.00,145.44,1998,4,2
-15.50,145.62,1998,4,0
-15.56,145.65,1998,4,0
-16.06,145.47,1998,4,3
-21.12,152.32,1998,4,0
-21.12,152.39,1998,4,0
-21.13,152.47,1998,4,0
-21.14,152.49,1998,4,0
-22.30,152.73,1998,4,0
-22.33,152.72,1998,4,0
-21.09,152.24,1998,4,0
-21.09,152.28,1998,4,0
-21.09,152.50,1998,4,0
-21.09,152.14,1998,4,0
-21.10,152.17,1998,4,0
-21.10,152.26,1998,4,0
-21.11,152.31,1998,4,0
-21.10,152.35,1998,4,0
-21.10,152.16,1998,4,0
-21.10,152.20,1998,4,0
-21.23,152.50,1998,4,0
-21.32,152.49,1998,4,0
-21.56,152.54,1998,4,0
-21.58,152.53,1998,4,0
-21.67,152.54,1998,4,0
-21.36,152.48,1998,4,0
-21.42,152.49,1998,4,0
-21.14,152.50,1998,4,0
-21.18,152.52,1998,4,0
-21.20,152.52,1998,4,0
-21.36,152.52,1998,4,0
-21.38,152.53,1998,4,0
-21.40,152.51,1998,4,0
-21.47,152.52,1998,4,0
-22.06,152.74,1998,4,0
-21.05,152.21,1998,4,0
-21.14,152.19,1998,4,0
-21.16,152.31,1998,4,0
-21.20,152.10,1998,4,0
-21.07,152.19,1998,4,0
-21.07,152.23,1998,4,0
-21.07,152.46,1998,4,0
-21.05,151.58,1998,4,0
-21.08,151.65,1998,4,0
-21.07,151.67,1998,4,0
-21.09,151.69,1998,4,0
-21.10,151.72,1998,4,0
-21.11,151.74,1998,4,0
-21.12,151.76,1998,4,0
-21.12,151.77,1998,4,0
-21.15,151.76,1998,4,0
-21.16,151.78,1998,4,0
-21.17,151.80,1998,4,0
-21.19,151.82,1998,4,0
-21.20,151.83,1998,4,0
-21.21,151.99,1998,4,0
-21.23,151.99,1998,4,0
-20.94,150.54,1998,4,0
-20.98,150.53,1998,4,0
-20.70,150.18,1998,4,0
-20.56,149.93,1998,4,0
-20.40,150.24,1998,4,0
-20.45,150.24,1998,4,0
-20.81,151.09,1998,4,0
-20.80,151.16,1998,4,0
-20.87,151.25,1998,4,0
-20.93,151.24,1998,4,0
-20.86,151.30,1998,4,0
-20.94,151.32,1998,4,0
-20.97,151.25,1998,4,0
-20.96,151.36,1998,4,0
-20.97,151.40,1998,4,0
-21.05,150.51,1998,4,0
-21.08,150.45,1998,4,0
-21.13,150.48,1998,4,0
-21.03,150.92,1998,4,0
-21.04,151.56,1998,4,0
-21.13,151.08,1998,4,0
-21.17,151.04,1998,4,0
-21.21,151.01,1998,4,0
-21.26,151.13,1998,4,0
-21.09,152.14,1998,4,0
-21.10,152.17,1998,4,0
-21.10,152.26,1998,4,0
-21.11,152.31,1998,4,0
-21.10,152.35,1998,4,0
-21.10,152.16,1998,4,0
-21.10,152.20,1998,4,0
-21.05,152.21,1998,4,0
-21.07,152.19,1998,4,0
-21.07,152.23,1998,4,0
-21.07,152.46,1998,4,0
-21.09,152.24,1998,4,0
-21.09,152.28,1998,4,0
-21.09,152.50,1998,4,0
-21.12,152.32,1998,4,0
-21.12,152.39,1998,4,0
-21.13,152.47,1998,4,0
-21.14,152.49,1998,4,0
-21.14,152.19,1998,4,0
-21.16,152.31,1998,4,0
-21.20,152.10,1998,4,0
-21.34,151.28,1998,4,0
-21.37,151.37,1998,4,0
-21.40,151.33,1998,4,0
-21.38,151.25,1998,4,0
-21.39,151.28,1998,4,0
-21.39,151.42,1998,4,0
-21.40,151.42,1998,4,0
-21.43,151.42,1998,4,0
-21.05,151.58,1998,4,0
-21.08,151.65,1998,4,0
-21.07,151.67,1998,4,0
-21.09,151.69,1998,4,0
